org.springframework/spring-jdbc,org.springframework/spring-jdbc/5.2.0.RC1
org.springframework/spring-orm,org.springframework/spring-orm/5.2.0.RC1
org.springframework/spring-tx,org.springframework/spring-tx/5.2.0.RC1
org.springframework/spring-web,org.springframework/spring-web/5.2.0.RC1
org.springframework/spring-webmvc,org.springframework/spring-webmvc/5.2.0.RC1
org.springframework.boot/spring-boot-starter-mail,org.springframework.boot/spring-boot-starter-mail/2.2.0.M5
org.springframework.boot/spring-boot-starter-aop,org.springframework.boot/spring-boot-starter-aop/2.2.0.M5
org.springframework.boot/spring-boot-starter-web,org.springframework.boot/spring-boot-starter-web/2.2.0.M5
org.springframework.boot/spring-boot-autoconfigure,org.springframework.boot/spring-boot-autoconfigure/2.2.0.M5
org.springframework.boot/spring-boot,org.springframework.boot/spring-boot/2.2.0.M5
org.springframework.boot/spring-boot-properties-migrator,org.springframework.boot/spring-boot-properties-migrator/2.2.0.M5
org.springframework.boot/spring-boot-starter-actuator,org.springframework.boot/spring-boot-starter-actuator/2.2.0.M5
org.springframework.boot/spring-boot-actuator,org.springframework.boot/spring-boot-actuator/2.2.0.M5
org.springframework.cloud/spring-cloud-commons,org.springframework.cloud/spring-cloud-commons/2.2.0.M2
org.springframework.cloud/spring-cloud-context,org.springframework.cloud/spring-cloud-context/2.2.0.M2
org.springframework.data/spring-data-commons,org.springframework.data/spring-data-commons/2.2.0.RC2
org.springframework.retry/spring-retry,org.springframework.retry/spring-retry/1.2.4.RELEASE
org.springframework.security/spring-security-core,org.springframework.security/spring-security-core/5.2.0.M4
org.springframework.security/spring-security-rsa,org.springframework.security/spring-security-rsa/1.0.8.RELEASE
org.springframework.security/spring-security-crypto,org.springframework.security/spring-security-crypto/5.2.0.M4
org.springframework.security/spring-security-cas,org.springframework.security/spring-security-cas/5.2.0.M4
org.springframework.webflow/spring-binding,org.springframework.webflow/spring-binding/2.5.1.RELEASE
org.springframework.webflow/spring-webflow,org.springframework.webflow/spring-webflow/2.5.1.RELEASE
org.springmodules/spring-modules-cache,org.springmodules/spring-modules-cache/0.8
com.hazelcast/hazelcast,com.hazelcast/hazelcast/3.12.2
javax.validation/validation-api,javax.validation/validation-api/2.0.1.Final
org.apereo.cas/cas-server-core-util-api,org.apereo.cas/cas-server-core-util-api/6.1.0-RC5
org.apereo.cas/cas-server-core-configuration-api,org.apereo.cas/cas-server-core-configuration-api/6.1.0-RC5
org.aspectj/aspectjrt,org.aspectj/aspectjrt/1.9.4
org.aspectj/aspectjweaver,org.aspectj/aspectjweaver/1.9.4
