com.google.auto.service/auto-service,com.google.auto.service/auto-service/1.0-rc3
io.grpc/grpc-core,io.grpc/grpc-core/1.5.0
io.grpc/grpc-netty,io.grpc/grpc-netty/1.5.0
io.grpc/grpc-protobuf,io.grpc/grpc-protobuf/1.5.0
io.grpc/grpc-stub,io.grpc/grpc-stub/1.5.0
org.slf4j/slf4j-api,org.slf4j/slf4j-api/1.7.25
io.grpc/grpc-testing,io.grpc/grpc-testing/1.5.0
io.netty/netty-tcnative-boringssl-static,io.netty/netty-tcnative-boringssl-static/2.0.6.Final
junit/junit,junit/junit/4.12
org.assertj/assertj-core,org.assertj/assertj-core/3.8.0
org.mockito/mockito-core,org.mockito/mockito-core/2.8.47
org.slf4j/slf4j-simple,org.slf4j/slf4j-simple/1.7.25
org.testng/testng,org.testng/testng/6.11
