2,com.qunhe.android/compiler/1.0.2,Complete,Null,open
2,com.ray/router-compiler/1.0.12,Complete,Null,open
2,com.raybritton.inspector/appcompat/1.2.0,Complete,Null,open
2,com.raybritton.inspector/card/1.2.0,Complete,Null,open
2,com.raybritton.inspector/design/1.2.0,Complete,Null,open
2,com.raybritton.inspector/noop/1.2.0,Complete,Null,open
2,com.raybritton.inspector/recyclerview/1.2.0,Complete,Null,open
2,com.raybritton.inspector/supportv4/1.2.0,Complete,Null,open
2,com.raybritton.inspector.appcompat_inspector/appcompat_inspector/1.4.1,Complete,Null,open
2,com.raybritton.inspector.card_inspector/card_inspector/1.4.1,Initialized,Null,open
