com.google.jsinterop/jsinterop-annotations,com.google.jsinterop/jsinterop-annotations/1.0.2
org.realityforge.braincheck/braincheck,org.realityforge.braincheck/braincheck/1.16.0
org.realityforge.com.google.elemental2/elemental2-core,org.realityforge.com.google.elemental2/elemental2-core/2.24
org.realityforge.com.google.elemental2/elemental2-dom,org.realityforge.com.google.elemental2/elemental2-dom/2.24
org.realityforge.com.google.elemental2/elemental2-promise,org.realityforge.com.google.elemental2/elemental2-promise/2.24
org.realityforge.com.google.jsinterop/base,org.realityforge.com.google.jsinterop/base/1.0.0-b2-e6d791f
org.realityforge.javax.annotation/javax.annotation,org.realityforge.javax.annotation/javax.annotation/1.0.0
com.beust/jcommander,com.beust/jcommander/1.27
org.hamcrest/hamcrest-core,org.hamcrest/hamcrest-core/1.1
org.hamcrest/hamcrest-library,org.hamcrest/hamcrest-library/1.1
org.jmock/jmock,org.jmock/jmock/2.5.1
org.jmock/jmock-junit4,org.jmock/jmock-junit4/2.5.1
org.testng/testng,org.testng/testng/6.11
