com.google.elemental2/elemental2-dom,com.google.elemental2/elemental2-dom/1.0.0-RC1
org.realityforge.arez/arez-extras,org.realityforge.arez/arez-extras/0.76
org.jetbrains/annotations,org.jetbrains/annotations/15.0
com.beust/jcommander,com.beust/jcommander/1.27
org.hamcrest/hamcrest-core,org.hamcrest/hamcrest-core/1.1
org.hamcrest/hamcrest-library,org.hamcrest/hamcrest-library/1.1
org.jmock/jmock,org.jmock/jmock/2.5.1
org.jmock/jmock-junit4,org.jmock/jmock-junit4/2.5.1
org.realityforge.guiceyloops/guiceyloops,org.realityforge.guiceyloops/guiceyloops/0.92
org.testng/testng,org.testng/testng/6.11
