com.beust/jcommander,com.beust/jcommander/1.72
com.google.auto.service/auto-service,com.google.auto.service/auto-service/1.0-rc5
com.google.code.gson/gson,com.google.code.gson/gson/2.8.5
com.google.guava/guava,com.google.guava/guava/28.0-jre
commons-cli/commons-cli,commons-cli/commons-cli/1.4
commons-io/commons-io,commons-io/commons-io/2.6
jline/jline,jline/jline/2.11
org.apache.accumulo/accumulo-core,org.apache.accumulo/accumulo-core/2.0.0
org.apache.accumulo/accumulo-start,org.apache.accumulo/accumulo-start/2.0.0
org.apache.accumulo/accumulo-tracer,org.apache.accumulo/accumulo-tracer/2.0.0
org.apache.commons/commons-collections4,org.apache.commons/commons-collections4/4.3
org.apache.commons/commons-lang3,org.apache.commons/commons-lang3/3.9
org.apache.commons/commons-vfs2,org.apache.commons/commons-vfs2/2.3
org.apache.hadoop/hadoop-client-api,org.apache.hadoop/hadoop-client-api/3.1.1
org.apache.htrace/htrace-core,org.apache.htrace/htrace-core/3.2.0-incubating
org.apache.zookeeper/zookeeper,org.apache.zookeeper/zookeeper/3.4.14
org.slf4j/slf4j-api,org.slf4j/slf4j-api/1.7.26
org.apache.hadoop/hadoop-client-runtime,org.apache.hadoop/hadoop-client-runtime/3.1.1
junit/junit,junit/junit/4.12
org.easymock/easymock,org.easymock/easymock/4.0.2
org.powermock/powermock-api-easymock,org.powermock/powermock-api-easymock/2.0.2
org.slf4j/slf4j-log4j12,org.slf4j/slf4j-log4j12/1.7.26
