com.google.auto.service/auto-service,com.google.auto.service/auto-service/1.0-rc3
org.apache.jclouds/jclouds-loadbalancer,org.apache.jclouds/jclouds-loadbalancer/2.1.2
org.apache.jclouds.api/sts,org.apache.jclouds.api/sts/2.1.2
ch.qos.logback/logback-classic,ch.qos.logback/logback-classic/1.1.2
com.squareup.okhttp/mockwebserver,com.squareup.okhttp/mockwebserver/2.2.0
org.apache.jclouds/jclouds-core,org.apache.jclouds/jclouds-core/2.1.2
org.apache.jclouds/jclouds-compute,org.apache.jclouds/jclouds-compute/2.1.2
org.apache.jclouds.driver/jclouds-sshj,org.apache.jclouds.driver/jclouds-sshj/2.1.2
org.apache.jclouds.driver/jclouds-slf4j,org.apache.jclouds.driver/jclouds-slf4j/2.1.2
org.apache.jclouds.provider/aws-ec2,org.apache.jclouds.provider/aws-ec2/2.1.2
