com.google.auto.service/auto-service,com.google.auto.service/auto-service/1.0-rc3
com.siimkinks.sqlitemagic/sqlitemagic-compiler-core,com.siimkinks.sqlitemagic/sqlitemagic-compiler-core/0.17.0
org.projectlombok/lombok,org.projectlombok/lombok/1.14.8
